id,message_mode,user_id,read_status,added_date
111941,1,47307,1,6/01/2018 13:27
111945,3,47253,0,6/01/2018 14:00
111948,2,47159,0,6/01/2018 14:15
111957,2,47166,0,6/01/2018 17:45
111959,1,47309,0,6/01/2018 18:02
111961,2,47168,0,6/01/2018 18:15
111972,2,47019,0,6/01/2018 20:15
111979,5,47307,0,6/01/2018 20:47
111991,2,47022,0,6/01/2018 23:00
111993,1,47320,0,6/01/2018 23:11
112000,2,47184,0,7/01/2018 0:30
112002,2,47185,0,7/01/2018 0:45
112008,2,47027,0,7/01/2018 1:45
112012,2,47028,0,7/01/2018 2:15
112016,2,47029,0,7/01/2018 2:45
112022,2,47031,0,7/01/2018 4:00
112032,2,47191,0,7/01/2018 5:30
112037,1,47335,1,7/01/2018 5:53
112040,2,47196,0,7/01/2018 6:00
112050,3,47335,1,7/01/2018 7:00
112052,2,47202,0,7/01/2018 7:00
112059,1,47340,0,7/01/2018 7:55
112060,2,47038,0,7/01/2018 8:15
112066,1,47342,0,7/01/2018 9:08
112072,1,47345,0,7/01/2018 10:53
112076,1,47347,0,7/01/2018 11:47
112083,2,47041,0,7/01/2018 14:15
112099,1,47358,0,7/01/2018 18:24
112102,2,47046,0,7/01/2018 18:30
112104,2,47218,0,7/01/2018 19:00
112107,1,47362,0,7/01/2018 19:34
112108,1,47363,0,7/01/2018 19:35
112109,1,47364,1,7/01/2018 19:37
112112,2,47219,0,7/01/2018 20:00
112124,1,47371,0,7/01/2018 21:36
112125,1,47372,1,7/01/2018 21:47
112128,2,47051,0,7/01/2018 22:15
112130,2,47052,0,7/01/2018 22:30
112131,1,47374,1,7/01/2018 22:33
112137,2,47053,0,7/01/2018 23:00
112140,1,47381,0,7/01/2018 23:32
112142,3,47374,0,7/01/2018 23:45
112143,2,47054,0,8/01/2018 0:15
112150,2,47227,0,8/01/2018 2:00
112157,1,47387,0,8/01/2018 2:50
112158,2,47056,0,8/01/2018 3:00
112159,1,47388,0,8/01/2018 3:13
112162,2,47233,0,8/01/2018 3:15
112168,2,47236,0,8/01/2018 4:30
112169,2,47237,0,8/01/2018 4:30
112176,1,47394,0,8/01/2018 5:04
112179,3,47335,1,8/01/2018 6:00
112184,1,47397,0,8/01/2018 7:08
112185,2,47240,1,8/01/2018 7:15
112186,2,47060,0,8/01/2018 8:00
112187,2,47241,0,8/01/2018 8:00
112188,1,47398,0,8/01/2018 8:07
112194,1,47400,0,8/01/2018 9:42
112197,1,47402,0,8/01/2018 9:49
112198,2,47246,0,8/01/2018 10:00
112213,1,47407,0,8/01/2018 13:19
112214,2,47062,0,8/01/2018 13:30
112215,2,47063,0,8/01/2018 13:45
112216,1,47408,0,8/01/2018 13:56
112219,2,47256,0,8/01/2018 14:45
112221,1,47410,0,8/01/2018 15:08
112225,1,47411,0,8/01/2018 15:41
112227,2,47064,0,8/01/2018 16:00
112228,2,47065,0,8/01/2018 16:00
112233,1,47412,0,8/01/2018 16:44
112236,1,47414,1,8/01/2018 17:34
112237,2,47067,0,8/01/2018 17:45
112238,2,47068,0,8/01/2018 17:45
112239,5,47272,0,8/01/2018 17:47
112248,2,47264,0,8/01/2018 19:00
112256,5,23416,0,8/01/2018 20:17
112259,2,47268,0,8/01/2018 20:30
112263,2,47074,0,8/01/2018 20:45
112264,2,47271,1,8/01/2018 20:45
112265,2,47272,0,8/01/2018 20:45
112283,3,47374,0,8/01/2018 22:45
112284,2,47077,0,8/01/2018 23:00
112288,2,47078,0,8/01/2018 23:30
112290,1,47429,1,8/01/2018 23:32
112292,2,47281,0,8/01/2018 23:45
112293,2,47282,0,9/01/2018 0:00
112295,2,47283,0,9/01/2018 0:30
112296,1,47430,0,9/01/2018 0:32
112297,1,47431,0,9/01/2018 0:35
112298,1,47432,0,9/01/2018 0:39
112302,2,47285,0,9/01/2018 1:00
112304,1,47434,0,9/01/2018 1:20
112319,1,47437,1,9/01/2018 3:34
112322,1,47439,0,9/01/2018 3:50
112335,1,47444,0,9/01/2018 5:51
112336,1,47445,1,9/01/2018 5:53
112338,1,47446,1,9/01/2018 6:19
112339,2,47298,0,9/01/2018 6:30
112340,2,47299,0,9/01/2018 6:30
112343,1,47447,0,9/01/2018 7:20
112349,2,47092,0,9/01/2018 8:00
112355,2,47303,0,9/01/2018 8:45
112357,2,47096,0,9/01/2018 9:15
112358,2,47097,0,9/01/2018 9:15
112376,2,47105,0,9/01/2018 13:00
112378,2,47306,0,9/01/2018 13:00
112381,2,47307,0,9/01/2018 13:30
112387,2,47110,0,9/01/2018 14:15
112397,5,47256,0,9/01/2018 16:32
112398,1,47463,0,9/01/2018 16:43
112403,2,47116,0,9/01/2018 17:15
112409,2,47309,0,9/01/2018 18:15
112413,1,47470,1,9/01/2018 18:56
112415,1,47471,0,9/01/2018 19:10
112418,3,47463,0,9/01/2018 19:45
112424,2,47120,0,9/01/2018 20:45
112440,1,47480,0,9/01/2018 22:25
112445,1,47482,0,9/01/2018 22:57
112447,2,47320,0,9/01/2018 23:15
112457,2,47125,0,10/01/2018 0:15
112458,1,47490,1,10/01/2018 0:29
112459,2,47126,0,10/01/2018 0:30
112461,1,47492,0,10/01/2018 0:57
112483,2,47133,0,10/01/2018 2:45
112503,1,47501,0,10/01/2018 5:34
112505,2,47141,0,10/01/2018 5:45
112508,1,47503,1,10/01/2018 5:59
112516,1,47505,0,10/01/2018 7:44
112519,2,47340,0,10/01/2018 8:00
112520,2,47144,0,10/01/2018 8:15
112524,1,47508,1,10/01/2018 8:49
112527,2,47342,0,10/01/2018 9:15
112528,1,47510,0,10/01/2018 9:20
112530,1,47512,1,10/01/2018 9:24
112535,2,47149,0,10/01/2018 10:30
112537,2,47345,0,10/01/2018 11:00
112541,2,47347,0,10/01/2018 12:00
112549,1,47515,0,10/01/2018 13:28
112560,2,47159,0,10/01/2018 14:15
112564,1,47520,1,10/01/2018 14:50
112571,5,46675,0,10/01/2018 16:02
112574,1,47522,0,10/01/2018 16:37
112579,5,47463,0,10/01/2018 17:17
112580,1,47524,0,10/01/2018 17:19
112583,2,47166,0,10/01/2018 17:45
112586,2,47168,0,10/01/2018 18:15
112588,2,47358,0,10/01/2018 18:30
112591,3,47463,0,10/01/2018 18:45
112593,5,46851,0,10/01/2018 19:02
112598,2,47362,0,10/01/2018 19:45
112599,2,47363,0,10/01/2018 19:45
112600,2,47364,0,10/01/2018 19:45
112612,1,47530,0,10/01/2018 20:58
112613,1,47531,1,10/01/2018 21:06
112615,1,47533,0,10/01/2018 21:18
112620,2,47371,0,10/01/2018 21:45
112621,1,47534,0,10/01/2018 21:47
112623,2,47372,0,10/01/2018 22:00
112633,2,47374,0,10/01/2018 22:45
112647,2,47381,0,10/01/2018 23:45
112652,2,47184,0,11/01/2018 0:30
112654,2,47185,0,11/01/2018 0:45
112664,1,47550,0,11/01/2018 2:50
112667,2,47387,0,11/01/2018 3:00
112668,1,47552,0,11/01/2018 3:02
112669,1,47553,1,11/01/2018 3:03
112672,2,47388,0,11/01/2018 3:15
112675,1,47557,0,11/01/2018 3:55
112684,1,47560,0,11/01/2018 4:59
112687,2,47394,0,11/01/2018 5:15
112688,2,47191,0,11/01/2018 5:30
112694,2,47196,0,11/01/2018 6:00
112701,2,47202,0,11/01/2018 7:00
112703,2,47397,0,11/01/2018 7:15
112710,2,47398,0,11/01/2018 8:15
112719,1,47568,0,11/01/2018 9:21
112721,1,47570,1,11/01/2018 9:27
112724,2,47400,0,11/01/2018 9:45
112726,2,47402,0,11/01/2018 10:00
112729,5,47510,0,11/01/2018 10:32
112734,1,47574,0,11/01/2018 11:24
112737,1,47576,0,11/01/2018 11:53
112743,2,47407,0,11/01/2018 13:30
112745,2,47408,0,11/01/2018 14:00
112752,2,47410,0,11/01/2018 15:15
112754,5,47522,0,11/01/2018 15:17
112756,2,47411,0,11/01/2018 15:45
112757,1,47582,0,11/01/2018 15:59
112759,5,47522,0,11/01/2018 16:17
112761,2,47412,0,11/01/2018 16:45
112765,2,47414,1,11/01/2018 17:45
112769,2,47218,0,11/01/2018 19:00
112770,1,47586,0,11/01/2018 19:01
112772,1,47587,0,11/01/2018 19:52
112773,2,47219,0,11/01/2018 20:00
112781,1,47589,0,11/01/2018 20:26
112800,2,47429,0,11/01/2018 23:45
112803,2,47430,0,12/01/2018 0:45
112804,2,47431,0,12/01/2018 0:45
112805,2,47432,0,12/01/2018 0:45
112810,2,47434,0,12/01/2018 1:30
112814,1,47600,0,12/01/2018 14:03
112820,2,47256,0,12/01/2018 14:45
112821,1,47603,0,12/01/2018 14:58
112824,1,47604,1,12/01/2018 15:22
112828,1,47606,0,12/01/2018 15:43
112837,1,47609,0,12/01/2018 16:34
112838,2,47463,0,12/01/2018 16:45
112839,1,47610,0,12/01/2018 16:49
112844,5,47606,0,12/01/2018 17:32
112850,2,47264,0,12/01/2018 19:00
112851,2,47470,1,12/01/2018 19:00
112852,2,47471,0,12/01/2018 19:15
112855,1,47614,1,12/01/2018 19:56
112865,2,47268,0,12/01/2018 20:30
112870,2,47271,0,12/01/2018 20:45
112871,2,47272,0,12/01/2018 20:45
112874,1,47619,1,12/01/2018 21:17
112876,1,47621,1,12/01/2018 21:24
112889,3,47621,1,12/01/2018 22:30
112892,2,47480,0,12/01/2018 22:30
112893,2,47552,0,14/01/2018 3:15
112894,2,47553,0,14/01/2018 3:15
112900,2,47557,0,14/01/2018 4:00
112901,1,47625,0,14/01/2018 4:21
112910,2,47560,0,14/01/2018 5:00
112912,1,47630,1,14/01/2018 5:13
112913,1,47631,0,14/01/2018 5:16
112917,1,47633,0,14/01/2018 5:56
112919,1,47635,0,14/01/2018 6:00
112920,1,47636,1,14/01/2018 6:00
112921,1,47637,1,14/01/2018 6:11
112930,2,47340,0,14/01/2018 8:00
112943,2,47342,0,14/01/2018 9:15
112947,2,47568,0,14/01/2018 9:30
112949,2,47570,0,14/01/2018 9:30
112953,2,47345,0,14/01/2018 11:00
112957,2,47574,0,14/01/2018 11:30
112958,2,47347,0,14/01/2018 12:00
112961,2,47576,0,14/01/2018 12:00
112962,1,47648,1,14/01/2018 12:05
112963,1,47649,0,14/01/2018 12:11
112967,3,47648,1,14/01/2018 13:15
112968,1,47650,0,14/01/2018 13:42
112971,1,47651,0,14/01/2018 14:02
112981,1,47654,0,14/01/2018 15:26
112984,2,47582,0,14/01/2018 16:00
112990,1,47656,0,14/01/2018 17:03
112998,1,47662,1,14/01/2018 18:18
112999,2,47358,0,14/01/2018 18:30
113004,2,47586,0,14/01/2018 19:15
113006,2,47362,0,14/01/2018 19:45
113007,2,47363,0,14/01/2018 19:45
113008,2,47364,0,14/01/2018 19:45
113010,1,47665,0,14/01/2018 19:53
113012,2,47587,0,14/01/2018 20:00
113017,2,47589,0,14/01/2018 20:30
113018,1,47668,0,14/01/2018 20:39
113019,1,47669,0,14/01/2018 20:40
113024,4,47621,0,14/01/2018 21:30
113025,2,47371,0,14/01/2018 21:45
113026,2,47372,0,14/01/2018 22:00
113035,1,47675,1,14/01/2018 22:41
113036,1,47676,1,14/01/2018 22:43
113037,2,47374,0,14/01/2018 22:45
113052,2,47381,0,14/01/2018 23:45
113071,2,47387,0,15/01/2018 3:00
113072,1,47689,1,15/01/2018 3:02
113073,2,47388,0,15/01/2018 3:15
113079,1,47694,0,15/01/2018 4:13
113081,5,47689,1,15/01/2018 4:32
113086,2,47394,0,15/01/2018 5:15
113093,1,47700,0,15/01/2018 6:25
113097,1,47702,0,15/01/2018 7:14
113099,2,47397,0,15/01/2018 7:15
113104,2,47398,0,15/01/2018 8:15
113109,2,47400,0,15/01/2018 9:45
113112,2,47402,0,15/01/2018 10:00
113117,5,47512,0,15/01/2018 12:02
113118,3,47648,1,15/01/2018 12:15
113121,1,47711,0,15/01/2018 12:48
113125,2,47407,0,15/01/2018 13:30
113127,2,47408,0,15/01/2018 14:00
113128,2,47600,0,15/01/2018 14:15
113131,1,47714,1,15/01/2018 14:38
113133,2,47603,0,15/01/2018 15:00
113134,2,47410,0,15/01/2018 15:15
113135,2,47604,1,15/01/2018 15:30
113136,2,47411,0,15/01/2018 15:45
113138,2,47606,0,15/01/2018 15:45
113141,2,47412,0,15/01/2018 16:45
113142,2,47609,0,15/01/2018 16:45
113145,2,47610,0,15/01/2018 17:00
113151,2,47414,0,15/01/2018 17:45
113160,2,47614,0,15/01/2018 20:00
113168,1,47723,0,15/01/2018 20:33
113175,1,47726,0,15/01/2018 21:22
113178,2,47619,0,15/01/2018 21:30
113180,2,47621,0,15/01/2018 21:30
113187,1,47730,0,15/01/2018 22:39
113191,5,47604,0,15/01/2018 22:47
113197,2,47429,0,15/01/2018 23:45
113199,1,47733,0,16/01/2018 0:40
113200,2,47430,0,16/01/2018 0:45
113201,2,47431,0,16/01/2018 0:45
113202,2,47432,0,16/01/2018 0:45
113204,1,47734,0,16/01/2018 0:53
113206,2,47434,0,16/01/2018 1:30
113210,1,47737,1,16/01/2018 2:03
113213,5,47734,0,16/01/2018 2:47
113214,1,47740,0,16/01/2018 2:58
113215,1,47741,0,16/01/2018 2:58
113216,5,47737,1,16/01/2018 3:02
113221,2,47437,0,16/01/2018 3:45
113223,2,47439,0,16/01/2018 4:00
113225,1,47745,0,16/01/2018 4:19
113226,1,47746,1,16/01/2018 4:19
113228,1,47748,0,16/01/2018 4:38
113230,1,47749,1,16/01/2018 4:57
113232,1,47750,0,16/01/2018 5:22
113235,2,47444,0,16/01/2018 6:00
113236,2,47445,1,16/01/2018 6:00
113238,2,47446,0,16/01/2018 6:30
113242,5,47737,1,16/01/2018 7:17
113243,2,47447,0,16/01/2018 7:30
113244,1,47756,1,16/01/2018 7:40
113245,1,47757,0,16/01/2018 7:44
113250,5,47756,0,16/01/2018 8:47
113252,3,47737,0,16/01/2018 9:15
113257,1,47762,1,16/01/2018 10:35
113262,1,47764,0,16/01/2018 11:49
113263,1,47765,0,16/01/2018 12:00
113267,5,47762,1,16/01/2018 12:32
113273,5,47740,0,16/01/2018 14:17
113275,1,47771,1,16/01/2018 15:22
113277,1,47772,0,16/01/2018 15:53
113280,3,47771,1,16/01/2018 16:30
113282,1,47774,0,16/01/2018 16:35
113284,2,47463,0,16/01/2018 16:45
113295,1,47780,0,16/01/2018 18:40
113297,2,47470,1,16/01/2018 19:00
113300,2,47471,0,16/01/2018 19:15
113301,5,47762,0,16/01/2018 19:17
113303,1,47784,0,16/01/2018 19:52
113307,1,47787,0,16/01/2018 20:24
113309,1,47788,1,16/01/2018 20:37
113310,1,47789,0,16/01/2018 20:40
113312,1,47790,0,16/01/2018 21:28
113319,2,47480,0,16/01/2018 22:30
113321,2,47482,0,16/01/2018 23:00
113325,1,47794,0,16/01/2018 23:37
113331,1,47797,0,16/01/2018 23:53
113339,2,47490,0,17/01/2018 0:30
113344,2,47492,0,17/01/2018 1:00
113354,5,47734,0,17/01/2018 2:47
113355,1,47808,0,17/01/2018 2:53
113361,5,1468,1,17/01/2018 3:47
113367,2,47625,0,17/01/2018 4:30
113370,1,47816,0,17/01/2018 4:43
113378,2,47630,0,17/01/2018 5:15
113380,2,47631,0,17/01/2018 5:30
113383,2,47501,0,17/01/2018 5:45
113386,1,47823,0,17/01/2018 5:52
113389,2,47503,0,17/01/2018 6:00
113390,2,47633,0,17/01/2018 6:00
113392,2,47635,0,17/01/2018 6:15
113393,2,47636,0,17/01/2018 6:15
113394,2,47637,0,17/01/2018 6:15
113396,1,47825,0,17/01/2018 6:33
113399,1,47828,0,17/01/2018 6:50
113405,1,47831,0,17/01/2018 7:27
113410,2,47505,0,17/01/2018 7:45
113414,3,47737,0,17/01/2018 8:15
113423,2,47508,0,17/01/2018 9:00
113430,2,47510,0,17/01/2018 9:30
113432,2,47512,0,17/01/2018 9:30
113441,2,47649,0,17/01/2018 12:15
113444,2,47515,0,17/01/2018 13:30
113445,2,47650,0,17/01/2018 13:45
113448,2,47651,0,17/01/2018 14:15
113453,2,47520,0,17/01/2018 15:00
113455,1,47846,0,17/01/2018 15:28
113456,2,47654,0,17/01/2018 15:30
113457,3,47771,1,17/01/2018 15:30
113463,1,47849,1,17/01/2018 16:37
113464,2,47522,0,17/01/2018 16:45
113467,1,47851,1,17/01/2018 17:00
113470,2,47656,0,17/01/2018 17:15
113472,2,47524,0,17/01/2018 17:30
113480,2,47662,0,17/01/2018 18:30
113490,2,47665,0,17/01/2018 20:00
113497,2,47668,0,17/01/2018 20:45
113498,2,47669,0,17/01/2018 20:45
113501,2,47530,0,17/01/2018 21:00
113504,2,47531,0,17/01/2018 21:15
113506,2,47533,0,17/01/2018 21:30
113510,2,47534,0,17/01/2018 22:00
113517,1,47865,0,17/01/2018 22:17
113518,1,47866,0,17/01/2018 22:28
113522,1,47867,0,17/01/2018 22:39
113523,1,47868,0,17/01/2018 22:40
113527,2,47675,0,17/01/2018 22:45
113528,2,47676,0,17/01/2018 22:45
113530,1,47872,0,17/01/2018 23:09
113546,1,47876,0,18/01/2018 0:24
113555,1,47880,0,18/01/2018 1:13
113565,2,47550,0,18/01/2018 3:00
113567,1,47884,0,18/01/2018 3:14
113568,2,47552,0,18/01/2018 3:15
113569,2,47553,0,18/01/2018 3:15
113572,2,47689,0,18/01/2018 3:15
113573,4,47553,0,18/01/2018 3:15
113578,2,47557,0,18/01/2018 4:00
113581,2,47694,0,18/01/2018 4:15
113582,1,47886,1,18/01/2018 4:27
113585,1,47887,0,18/01/2018 4:44
113587,1,47888,0,18/01/2018 4:48
113588,1,47889,0,18/01/2018 4:57
113590,2,47560,0,18/01/2018 5:00
113591,5,47787,0,18/01/2018 5:02
113596,1,47893,0,18/01/2018 5:24
113605,2,47700,0,18/01/2018 6:30
113608,1,47899,1,18/01/2018 6:44
113612,2,47702,0,18/01/2018 7:15
113618,3,47899,1,18/01/2018 7:45
113625,1,47907,0,18/01/2018 8:22
113627,1,47908,0,18/01/2018 8:38
113634,2,47568,0,18/01/2018 9:30
113636,2,47570,0,18/01/2018 9:30
113639,1,47911,0,18/01/2018 9:47
113648,1,47914,0,18/01/2018 11:04
113649,2,47574,0,18/01/2018 11:30
113650,1,47915,0,18/01/2018 11:47
113652,1,47917,0,18/01/2018 11:58
113654,2,47576,0,18/01/2018 12:00
113662,2,47711,0,18/01/2018 13:00
113671,2,47714,0,18/01/2018 14:45
113672,5,47917,0,18/01/2018 14:47
113682,2,47582,0,18/01/2018 16:00
113699,2,47586,0,18/01/2018 19:15
113701,2,47587,0,18/01/2018 20:00
113706,1,47935,0,18/01/2018 20:18
113707,2,47589,0,18/01/2018 20:30
113710,1,47936,0,18/01/2018 20:34
113712,2,47723,0,18/01/2018 20:45
113714,1,47939,1,18/01/2018 20:55
113717,1,47940,0,18/01/2018 21:10
113720,2,47726,0,18/01/2018 21:30
113725,1,47943,1,18/01/2018 21:39
113731,5,47917,0,18/01/2018 22:32
113733,2,47730,0,18/01/2018 22:45
113735,1,47945,0,18/01/2018 22:57
113743,2,47733,0,19/01/2018 0:45
113745,2,47734,0,19/01/2018 1:00
113746,1,47948,0,19/01/2018 1:00
113751,1,47950,0,19/01/2018 1:43
113754,2,47737,0,19/01/2018 2:15
113757,1,47951,0,19/01/2018 2:18
113758,1,47952,0,19/01/2018 2:28
113762,2,47740,0,19/01/2018 3:00
113763,2,47741,0,19/01/2018 3:00
113766,1,47956,1,19/01/2018 3:12
113768,5,47950,0,19/01/2018 3:17
113773,1,47959,0,19/01/2018 3:39
113778,2,47745,0,19/01/2018 4:30
113779,2,47746,0,19/01/2018 4:30
113782,2,47748,0,19/01/2018 4:45
113784,1,47964,1,19/01/2018 4:58
113785,2,47749,0,19/01/2018 5:00
113786,2,47750,0,19/01/2018 5:30
113790,1,47967,0,19/01/2018 6:13
113792,1,47968,1,19/01/2018 6:24
113794,3,47899,1,19/01/2018 6:45
113805,2,47756,0,19/01/2018 7:45
113806,2,47757,0,19/01/2018 7:45
113816,3,47967,0,19/01/2018 9:30
113820,2,47762,0,19/01/2018 10:45
113825,2,47764,0,19/01/2018 12:00
113827,2,47765,0,19/01/2018 12:15
113830,1,47986,0,19/01/2018 12:33
113831,1,47987,0,19/01/2018 13:03
113833,5,47956,1,19/01/2018 13:32
113837,2,47600,0,19/01/2018 14:15
113839,1,47990,0,19/01/2018 14:27
113842,2,47603,0,19/01/2018 15:00
113843,2,47604,0,19/01/2018 15:30
113846,2,47606,0,19/01/2018 15:45
113849,2,47772,0,19/01/2018 16:00
113852,1,47993,0,19/01/2018 16:38
113853,2,47609,0,19/01/2018 16:45
113854,2,47774,0,19/01/2018 16:45
113855,2,47610,0,19/01/2018 17:00
113864,2,47780,0,19/01/2018 18:45
113865,1,47996,0,19/01/2018 19:10
113869,1,47998,1,19/01/2018 19:26
113874,2,47614,0,19/01/2018 20:00
113875,2,47784,0,19/01/2018 20:00
113881,2,47787,0,19/01/2018 20:30
113884,2,47788,0,19/01/2018 20:45
113885,2,47789,0,19/01/2018 20:45
113886,5,47996,0,19/01/2018 20:47
113893,2,47619,0,19/01/2018 21:30
113895,2,47621,0,19/01/2018 21:30
113896,2,47790,0,19/01/2018 21:30
113897,4,47621,0,19/01/2018 21:30
113898,1,48007,0,19/01/2018 21:56
113901,1,48008,0,19/01/2018 22:02
113910,2,47794,0,19/01/2018 23:45
113913,2,47797,0,20/01/2018 0:00
113932,1,48021,0,20/01/2018 2:14
113939,2,47808,0,20/01/2018 3:00
113947,1,48030,1,20/01/2018 4:14
113953,2,47816,0,20/01/2018 4:45
113954,1,48032,0,20/01/2018 4:47
113962,2,47823,0,20/01/2018 6:00
113967,2,47825,0,20/01/2018 6:45
113971,2,47828,0,20/01/2018 7:00
113975,2,47831,0,20/01/2018 7:30
113981,5,46925,0,20/01/2018 8:17
113982,5,48032,0,20/01/2018 8:17
113983,3,47967,0,20/01/2018 8:30
113992,5,48030,1,20/01/2018 9:47
113993,1,48041,0,20/01/2018 10:02
113997,1,48043,1,20/01/2018 11:48
113998,1,48044,0,20/01/2018 12:14
114001,1,48046,0,20/01/2018 12:47
114013,2,47846,0,20/01/2018 15:30
114014,1,48052,0,20/01/2018 15:56
114021,2,47849,0,20/01/2018 16:45
114023,2,47851,0,20/01/2018 17:15
114028,3,48046,0,20/01/2018 17:45
114035,1,48062,1,20/01/2018 19:39
114041,1,48065,1,20/01/2018 20:26
114049,1,48066,0,20/01/2018 21:40
114055,2,47865,0,20/01/2018 22:30
114056,2,47866,0,20/01/2018 22:30
114057,5,48065,0,20/01/2018 22:32
114058,2,47867,0,20/01/2018 22:45
114059,2,47868,0,20/01/2018 22:45
114063,1,48072,0,20/01/2018 22:58
114065,2,47872,0,20/01/2018 23:15
114068,5,48065,0,20/01/2018 23:47
114072,1,48075,1,21/01/2018 0:28
114073,2,47876,0,21/01/2018 0:30
114074,5,48062,0,21/01/2018 0:32
114076,1,48077,0,21/01/2018 0:47
114078,1,48079,0,21/01/2018 0:56
114082,2,47880,0,21/01/2018 1:15
114091,5,48041,0,21/01/2018 2:47
114092,5,48079,0,21/01/2018 2:47
114094,2,47884,0,21/01/2018 3:15
114095,1,48084,0,21/01/2018 3:16
114104,1,48089,0,21/01/2018 4:13
114107,2,47625,0,21/01/2018 4:30
114109,2,47886,0,21/01/2018 4:30
114111,2,47887,0,21/01/2018 4:45
114113,2,47888,0,21/01/2018 5:00
114114,2,47889,0,21/01/2018 5:00
114117,2,47630,0,21/01/2018 5:15
114123,2,47631,0,21/01/2018 5:30
114124,2,47893,0,21/01/2018 5:30
114127,1,48096,0,21/01/2018 5:53
114128,2,47633,0,21/01/2018 6:00
114131,1,48097,0,21/01/2018 6:05
114132,2,47635,0,21/01/2018 6:15
114133,2,47636,0,21/01/2018 6:15
114134,2,47637,0,21/01/2018 6:15
114154,1,48102,0,21/01/2018 8:15
114157,2,47907,0,21/01/2018 8:30
114161,2,47908,0,21/01/2018 8:45
114174,2,47911,0,21/01/2018 10:00
114179,2,47914,0,21/01/2018 11:15
114181,2,47915,0,21/01/2018 12:00
114183,2,47917,0,21/01/2018 12:00
114185,1,48109,1,21/01/2018 12:03
114186,2,47649,0,21/01/2018 12:15
114188,2,47650,0,21/01/2018 13:45
114193,2,47651,0,21/01/2018 14:15
114196,1,48110,1,21/01/2018 14:38
114199,3,48072,0,21/01/2018 15:00
114202,1,48112,0,21/01/2018 15:23
114203,2,47654,0,21/01/2018 15:30
114205,5,48110,0,21/01/2018 15:47
114206,1,48113,0,21/01/2018 15:49
114207,1,48114,1,21/01/2018 15:51
114209,1,48115,0,21/01/2018 16:09
114212,3,48046,0,21/01/2018 16:45
114214,2,47656,0,21/01/2018 17:15
114216,1,48117,1,21/01/2018 17:17
114223,1,48119,0,21/01/2018 18:06
114226,2,47662,0,21/01/2018 18:30
114230,1,48121,0,21/01/2018 19:08
114231,1,48122,0,21/01/2018 19:11
114238,2,47665,0,21/01/2018 20:00
114243,2,47935,0,21/01/2018 20:30
114244,2,47668,0,21/01/2018 20:45
114245,2,47669,0,21/01/2018 20:45
114246,2,47936,0,21/01/2018 20:45
114249,2,47939,0,21/01/2018 21:00
114250,2,47940,0,21/01/2018 21:15
114254,2,47943,0,21/01/2018 21:45
114261,1,48128,1,21/01/2018 22:41
114263,2,47675,0,21/01/2018 22:45
114264,2,47676,0,21/01/2018 22:45
114267,2,47945,0,21/01/2018 23:00
114268,1,48130,0,21/01/2018 23:04
114283,1,48136,0,22/01/2018 0:29
114285,5,1468,1,22/01/2018 0:32
114286,1,48137,0,22/01/2018 0:34
114291,2,47948,0,22/01/2018 1:15
114296,2,47950,0,22/01/2018 1:45
114298,2,47951,0,22/01/2018 2:30
114299,2,47952,0,22/01/2018 2:30
114300,1,48140,0,22/01/2018 2:37
114310,2,47689,0,22/01/2018 3:15
114312,2,47956,1,22/01/2018 3:15
114317,2,47959,0,22/01/2018 3:45
114322,2,47694,0,22/01/2018 4:15
114329,2,47964,0,22/01/2018 5:00
114333,1,48149,0,22/01/2018 5:28
114341,2,47967,0,22/01/2018 6:15
114344,2,47700,0,22/01/2018 6:30
114345,2,47968,0,22/01/2018 6:30
114347,1,48152,1,22/01/2018 6:53
114352,2,47702,0,22/01/2018 7:15
114354,1,48154,1,22/01/2018 7:29
114360,1,48156,1,22/01/2018 7:56
114364,1,48157,1,22/01/2018 8:29
114366,1,48158,1,22/01/2018 8:42
114376,1,48160,0,22/01/2018 10:29
114383,1,48162,0,22/01/2018 11:39
114384,3,48156,1,22/01/2018 11:45
114391,2,47986,0,22/01/2018 12:45
114392,2,47711,0,22/01/2018 13:00
114394,2,47987,0,22/01/2018 13:15
114399,3,48072,0,22/01/2018 14:00
114402,2,47990,0,22/01/2018 14:30
114403,2,47714,0,22/01/2018 14:45
114406,1,48169,0,22/01/2018 16:00
114409,2,47993,0,22/01/2018 16:45
114421,2,47996,0,22/01/2018 19:15
114423,2,47998,0,22/01/2018 19:30
114429,1,48177,0,22/01/2018 20:13
114430,1,48178,0,22/01/2018 20:22
114433,2,47723,0,22/01/2018 20:45
114438,1,48179,0,22/01/2018 21:05
114439,1,48180,0,22/01/2018 21:05
114442,2,47726,0,22/01/2018 21:30
114447,2,48007,0,22/01/2018 22:00
114448,2,48008,0,22/01/2018 22:15
114450,5,48109,0,22/01/2018 22:32
114451,1,48181,1,22/01/2018 22:39
114453,2,47730,0,22/01/2018 22:45
114462,1,48183,1,23/01/2018 0:03
114465,1,48185,0,23/01/2018 0:17
114468,2,47733,0,23/01/2018 0:45
114469,2,47734,0,23/01/2018 1:00
114475,1,48188,1,23/01/2018 1:36
114476,1,48189,0,23/01/2018 1:38
114478,1,48190,1,23/01/2018 1:57
114484,2,47737,0,23/01/2018 2:15
114488,2,48021,0,23/01/2018 2:15
114492,5,48158,0,23/01/2018 2:47
114493,2,47740,0,23/01/2018 3:00
114494,2,47741,0,23/01/2018 3:00
